2023-12-07,11:56:37,.315: v4l2src name=src device=/dev/video0 do-timestamp=true ! nvvidconv ! video/x-raw(memory:NVMM), format=(string)NV12 ! nvivafilter name=mask pre-process=false post-process=false customer-lib-name="./src/libnvsample_cudaprocess.so" ! video/x-raw(memory:NVMM), format=(string)RGBA ! nvcompositor sink_0::alpha=1 sink_1::alpha=1 ! nvvidconv name=l_rotate ! nvjpegenc ! image/jpeg, width=400, height=400, framerate=30/1 ! tee name=t ! queue ! nvjpegdec ! tee name=rawtee ! valve name=live_valve ! queue ! nvoverlaysink overlay=1 overlay-depth=1 overlay-x=326 overlay-y=31 overlay-w=682 overlay-h=657 sync=false name=sink t. ! queue name=queue_capture  ! videorate ! image/jpeg, framerate=2/1 ! appsink name=app_sink
2023-12-07,11:56:37,.340: Lv Pipeline : pipeline GST_STATE_READY
2023-12-07,11:56:37,.340: Lv Pipeline : Pipeline status changed to play

2023-12-07,11:56:37,.689: LiveViewGstPipeline::Play one and drop other

2023-12-07,11:56:46,.553: LiveViewGstPipeline::Play one and drop other

2023-12-07,11:56:54,.905: LiveViewGstPipeline::Play one and drop other

